ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
1, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.144, 5.2001836999396, 0.87762231852323, .3454, 0, 2021-01-01 12:00:01
2, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.240, 5.7467829527928, 0.86718381626755, .4278, 0, 2021-01-01 12:20:01
3, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.324, 5.8491724718211, 0.88401243104273, .5691, 0, 2021-01-01 12:40:01
4, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.491, 5.8983638385836, 0.8847889910661, .4321, 0, 2021-01-01 13:00:01
5, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.811, 5.6476407358461, 0.867582045715, .7458, 0, 2021-01-01 13:20:01
6, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.147, 5.5804340696047, 0.87047423833806, .4489, 0, 2021-01-01 13:40:01
7, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.952, 5.3032140965847, 0.87652115351016, .2447, 0, 2021-01-01 14:00:01
8, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.864, 5.4222494872103, 0.87856103959666, .4124, 0, 2021-01-01 14:20:01
9, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.492, 5.8242503078777, 0.87534640449736, .7125, 0, 2021-01-01 14:40:01
10, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.116, 5.9841399903871, 0.87459780459058, .6458, 0, 2021-01-01 15:00:01
11, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.156, 5.5786787483769, 0.87364390112375, .2547, 0, 2021-01-01 15:20:01
12, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.692, 5.4535014854897, 0.87782423045327, .3014, 0, 2021-01-01 15:40:01
13, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.638, 5.5095697472429, 0.88368040283947, .5201, 0, 2021-01-01 16:00:01
14, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.523, 5.6141703089512, 0.87453192687041, .7770, 0, 2021-01-01 16:20:01
15, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.397, 5.7172935068046, 0.87124315526373, .8636, 0, 2021-01-01 16:40:01
16, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.304, 5.8256561066765, 0.882520974318, .2236, 0, 2021-01-01 17:00:01
17, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.909, 5.9812314053139, 0.88200964096447, .3546, 0, 2021-01-01 17:20:01
18, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.148, 5.8391759422042, 0.87369580904327, .8896, 0, 2021-01-01 17:40:01
19, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.475, 5.414803231675, 0.88555708560449, .2425, 0, 2021-01-01 18:00:01
20, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.646, 5.652295923132, 0.88363416070699, .7054, 0, 2021-01-01 18:20:01
21, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.857, 6.1185850085084, 0.8724527878301, .6250, 0, 2021-01-01 18:40:01
22, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.450, 5.3896574730886, 0.88238369348819, .5274, 0, 2021-01-01 19:00:01
23, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.358, 5.3121814020158, 0.88362484796908, .8110, 0, 2021-01-01 19:20:01
24, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.892, 5.4372038067715, 0.86427838662383, .9393, 0, 2021-01-01 19:40:01
25, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 10.458, 5.5075335349584, 0.87125101512708, .9740, 0, 2021-01-01 20:00:01
26, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.846, 5.6829171395737, 0.86259960635806, .2871, 0, 2021-01-01 20:20:01
27, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.810, 5.303459294654, 0.86458620581538, .3751, 0, 2021-01-01 20:40:01
28, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 10.176, 5.6815675988952, 0.87246319719585, .4520, 0, 2021-01-01 21:00:01
29, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.228, 5.7994092808919, 0.87364045407659, .6767, 0, 2021-01-01 21:20:01
30, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.580, 5.6700823489187, 0.88459444301525, .9202, 0, 2021-01-01 21:40:01
31, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.149, 5.8288125396403, 0.87250905794831, .1461, 0, 2021-01-01 22:00:01
32, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.359, 5.3325040908302, 0.88230283191491, .9009, 0, 2021-01-02 12:00:01
33, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.842, 5.9248608452998, 0.87141119580041, .1390, 0, 2021-01-02 12:20:01
34, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.209, 5.828933838489, 0.87859070021371, .6116, 0, 2021-01-02 12:40:01
35, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.622, 5.5536679031658, 0.87458390966355, .7247, 0, 2021-01-02 13:00:01
36, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.411, 5.7724929140087, 0.88234400491102, .5599, 0, 2021-01-02 13:20:01
37, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.537, 5.4865400003422, 0.88562658252022, .4795, 0, 2021-01-02 13:40:01
38, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.906, 5.3138198221991, 0.88244429883609, .5044, 0, 2021-01-02 14:00:01
39, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.743, 5.5723240018019, 0.86967670996336, .9178, 0, 2021-01-02 14:20:01
40, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.139, 5.4366630222198, 0.86569075463535, .6704, 0, 2021-01-02 14:40:01
41, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.465, 5.6472898443268, 0.87456935038549, .2495, 0, 2021-01-02 15:00:01
42, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.223, 5.3762334338649, 0.86326734164093, .9115, 0, 2021-01-02 15:20:01
43, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.131, 5.5209478141023, 0.87653115716778, .7672, 0, 2021-01-02 15:40:01
44, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.235, 5.608636985547, 0.87254625606726, .6140, 0, 2021-01-02 16:00:01
45, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 10.686, 5.5592313832825, 0.88957543534632, .9227, 0, 2021-01-02 16:20:01
46, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.904, 5.435449237053, 0.8647214140276, .2782, 0, 2021-01-02 16:40:01
47, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.522, 5.5965784533636, 0.87657518584176, .6487, 0, 2021-01-02 17:00:01
48, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.538, 5.6836786646538, 0.86472289097661, .6640, 0, 2021-01-02 17:20:01
49, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.104, 5.8842295647476, 0.88254794929972, .6694, 0, 2021-01-02 17:40:01
50, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.601, 5.9231272472517, 0.87364638039728, .7535, 0, 2021-01-02 18:00:01
51, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.695, 5.4341009917086, 0.88471211813276, .3780, 0, 2021-01-02 18:20:01
52, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.215, 5.6880579208234, 0.86787597277461, .2927, 0, 2021-01-02 18:40:01
53, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.601, 5.6765174361376, 0.87960913922699, .2497, 0, 2021-01-02 19:00:01
54, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.628, 5.7495046268546, 0.8675822386094, .6272, 0, 2021-01-02 19:20:01
55, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.183, 5.8091094123633, 0.87656036401038, .6463, 0, 2021-01-02 19:40:01
56, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.505, 5.9356708562737, 0.88323872755816, .8084, 0, 2021-01-02 20:00:01
57, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.826, 5.7165224824746, 0.87258367706765, .2997, 0, 2021-01-02 20:20:01
58, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.785, 5.3582347733049, 0.8744209958644, .5280, 0, 2021-01-02 20:40:01
59, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.568, 5.560518840586, 0.87654392604567, .5934, 0, 2021-01-02 21:00:01
60, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.267, 5.8637934853453, 0.86742365563419, .2746, 0, 2021-01-02 21:20:01
61, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.792, 5.5132609182168, 0.87322343372774, .6348, 0, 2021-01-02 21:40:01
62, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.251, 5.415179578474, 0.87121639160131, .8692, 0, 2021-01-02 22:00:01
63, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.406, 5.7239629650468, 0.88915455206086, .2656, 0, 2021-01-03 12:00:01
64, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.395, 5.5044507733684, 0.87523407484465, .3101, 0, 2021-01-03 12:20:01
65, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 10.651, 5.7915280730378, 0.86633119872085, .4483, 0, 2021-01-03 12:40:01
66, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.673, 5.834572673096, 0.87124016252607, .6998, 0, 2021-01-03 13:00:01
67, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.443, 5.5499221484422, 0.87698062549341, .5361, 0, 2021-01-03 13:20:01
68, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.555, 5.3681012427392, 0.87240816342215, .7040, 0, 2021-01-03 13:40:01
69, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.565, 5.6181449438182, 0.87525806795351, .7031, 0, 2021-01-03 14:00:01
70, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.874, 5.3888622656898, 0.8774362278662, .7576, 0, 2021-01-03 14:20:01
71, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.333, 5.2506434182386, 0.8747226559268, .7958, 0, 2021-01-03 14:40:01
72, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.143, 5.7005113815823, 0.88218576230821, .5299, 0, 2021-01-03 15:00:01
73, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 10.412, 5.834446425408, 0.8824785722206, .6673, 0, 2021-01-03 15:20:01
74, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.201, 5.623676188776, 0.8652492770576, .8501, 0, 2021-01-03 15:40:01
75, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.437, 6.4010659340023, 0.87254660755346, .5695, 0, 2021-01-03 16:00:01
76, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.524, 5.3195734501886, 0.86654369357671, .5244, 0, 2021-01-03 16:20:01
77, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 10.613, 5.4205435175119, 0.87459116455472, .5311, 0, 2021-01-03 16:40:01
78, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.640, 5.5075079667824, 0.87786032252517, .8108, 0, 2021-01-03 17:00:01
79, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.917, 5.7329565370251, 0.87253707632499, .6771, 0, 2021-01-03 17:20:01
80, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.642, 5.871380594555, 0.88145621140302, .9681, 0, 2021-01-03 17:40:01
