ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
1, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.306, 4.10647935583704, .86834896567456, .3101, 0, 2021-10-01 12:00:02
2, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.237, 4.10661835043592, .86842103980200, .1838, 0, 2021-10-01 12:20:03
3, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.216, 4.10689122793944, .86844824927472, .2515, 0, 2021-10-01 12:40:02
4, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.273, 4.10680900519128, .86838075965048, .2672, 0, 2021-10-01 13:00:02
5, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.211, 4.10706398566104, .86548642141328, .2831, 0, 2021-10-01 13:20:02
6, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.291, 4.10665339682280, .86795821783976, .1694, 0, 2021-10-01 13:40:02
7, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.349, 4.10675774939280, .86819850943616, .2778, 0, 2021-10-01 14:00:02
8, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.019, 4.10619915640360, .86817502539680, .2898, 0, 2021-10-01 14:20:02
9, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.423, 4.10686395132800, .86834992545232, .2147, 0, 2021-10-01 14:40:02
10, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.205, 4.10765365851480, .86835033820264, .2854, 0, 2021-10-01 15:00:03
11, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.277, 4.10687515204216, .86846064093736, .2636, 0, 2021-10-01 15:20:02
12, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.338, 4.10649200384736, .86813503287344, .2941, 0, 2021-10-01 15:40:03
13, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.230, 4.10676578619704, .86834138358224, .2647, 0, 2021-10-01 16:00:02
14, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.366, 4.10612894842608, .86840017188200, .3038, 0, 2021-10-01 16:20:02
15, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.138, 4.10593677618408, .86846053488880, .3231, 0, 2021-10-01 16:40:02
16, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.179, 4.10441241857336, .86036159534416, .3397, 0, 2021-10-01 17:00:03
17, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.242, 4.04679244307552, .85980414752712, .4713, 0, 2021-10-01 17:20:02
18, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.665, 4.10390248967744, .86489547216176, .2908, 0, 2021-10-01 17:40:03
19, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.218, 4.10609259359800, .86842793982640, .4273, 0, 2021-10-01 18:00:02
20, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.348, 4.10627700827160, .86840228064664, .3491, 0, 2021-10-01 18:20:02
21, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.094, 4.10468658239280, .86836229041208, .2778, 0, 2021-10-01 18:40:02
22, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.154, 4.10688424399160, .86566335470248, .3138, 0, 2021-10-01 19:00:02
23, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.320, 4.10712025702352, .86743899328952, .2989, 0, 2021-10-01 19:20:03
24, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.393, 4.10605505392504, .86841601431976, .3619, 0, 2021-10-01 19:40:03
25, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.183, 4.10556736624008, .86826891577800, .1769, 0, 2021-10-01 20:00:02
26, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.341, 4.10550824072104, .86834172537912, .3938, 0, 2021-10-01 20:20:02
27, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.344, 4.10667289679232, .86842376197000, .2416, 0, 2021-10-01 20:40:02
28, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.300, 4.10728380835472, .86554567205432, .2946, 0, 2021-10-01 21:00:02
29, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.428, 4.10490799352640, .86840081961760, .1946, 0, 2021-10-01 21:20:02
30, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.363, 4.10577267401064, 0, .3000, 0, 2021-10-01 21:40:02
31, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.314, 4.10607428457696, .85710739153544, .2774, 0, 2021-10-01 22:00:02
32, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.310, 4.10684972098128, .85929573688064, .3947, 0, 2021-10-02 12:00:02
33, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.533, 4.10617136251920, .85925328769224, .3206, 0, 2021-10-02 12:20:02
34, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.494, 4.10219978428768, .85931986255208, .1860, 0, 2021-10-02 12:40:02
35, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.360, 4.10486442052824, .85912347888440, .2422, 0, 2021-10-02 13:00:02
36, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.259, 4.09426299913208, .85928094653632, .2471, 0, 2021-10-02 13:20:02
37, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.432, 4.10441584035688, .85661371553872, .3309, 0, 2021-10-02 13:40:02
38, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.341, 4.10460694906120, .85913587665056, .2066, 0, 2021-10-02 14:00:02
39, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.329, 4.10516537115192, .85938214358872, .3429, 0, 2021-10-02 14:20:02
40, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.351, 4.10650913031224, .85910400104008, .3504, 0, 2021-10-02 14:40:02
41, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.495, 4.10648436224576, .85932406787440, .1902, 0, 2021-10-02 15:00:03
42, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.299, 4.10627318823376, .85939397143912, .3108, 0, 2021-10-02 15:20:02
43, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.128, 4.10583786566128, .85929279498608, .2636, 0, 2021-10-02 15:40:02
44, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.332, 4.10558448583856, .85931452655360, .2325, 0, 2021-10-02 16:00:02
45, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.311, 4.10374341756376, .85932233142416, .2000, 0, 2021-10-02 16:20:02
46, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.517, 4.10656169760368, .85661045931312, .2601, 0, 2021-10-02 16:40:02
47, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.408, 4.10659200003304, .85931422595544, .4102, 0, 2021-10-02 17:00:02
48, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.383, 4.10649582388520, .85929829883136, .2151, 0, 2021-10-02 17:20:03
49, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.413, 4.08882736144680, .85927064456488, .2188, 0, 2021-10-02 17:40:02
50, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.278, 4.10197551060520, .85922013415816, .2986, 0, 2021-10-02 18:00:02
51, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.257, 4.10532165701064, .85939181918688, .3649, 0, 2021-10-02 18:20:02
52, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 29.326, 4.10623301031608, .85667326525208, .3515, 0, 2021-10-02 18:40:02
53, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.300, 4.10485007192584, .85950337848296, .1319, 0, 2021-10-02 19:00:02
54, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.486, 4.10545477850160, .85689634569728, .2321, 0, 2021-10-02 19:20:02
55, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.177, 4.10671334631640, .85953466128952, .2727, 0, 2021-10-02 19:40:02
56, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.357, 4.10278056584504, .85944980563736, .2751, 0, 2021-10-02 20:00:03
57, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.215, 4.10047602939840, .85934665469696, .2898, 0, 2021-10-02 20:20:02
58, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.499, 4.10581271002152, .85650904940064, .2083, 0, 2021-10-02 20:40:03
59, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.289, 4.10405459996856, .85969163303080, .3096, 0, 2021-10-02 21:00:03
60, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.268, 4.10647724859824, .85942985095584, .2487, 0, 2021-10-02 21:20:02
61, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.404, 4.10644931891064, .85665382936944, .2366, 0, 2021-10-02 21:40:02
62, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.290, 4.10590608847040, .85928648471384, .2521, 0, 2021-10-02 22:00:02
63, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.421, 4.10666960241976, .85907657260368, .2174, 0, 2021-10-03 12:00:02
64, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.226, 4.10634959280552, .85927348193672, .2984, 0, 2021-10-03 12:20:03
65, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.298, 4.10267996541136, .85917518329128, .1661, 0, 2021-10-03 12:40:02
66, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.135, 4.10616253759856, .85922922992240, .1284, 0, 2021-10-03 13:00:03
67, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.177, 4.10663192084008, .85929524707352, .3363, 0, 2021-10-03 13:20:02
68, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.320, 4.10621430532944, .85665377748960, .3419, 0, 2021-10-03 13:40:02
69, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.365, 4.10579835531568, .85913147143816, .3726, 0, 2021-10-03 14:00:03
70, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.115, 4.10600039236480, .85913882388568, .2611, 0, 2021-10-03 14:20:02
71, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.308, 4.10596799108904, .85926769122624, .2683, 0, 2021-10-03 14:40:02
72, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.183, 4.10701351416424, .85936563586768, .2002, 0, 2021-10-03 15:00:02
73, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.433, 4.10637080252240, .85927314166568, .2345, 0, 2021-10-03 15:20:02
74, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.434, 4.10695276511008, .85684961260384, .2253, 0, 2021-10-03 15:40:02
75, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.487, 4.10624539282344, .85646654756944, .2722, 0, 2021-10-03 16:00:02
76, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.397, 4.10651637671120, .85924310168760, .3713, 0, 2021-10-03 16:20:03
77, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.313, 4.10507716161792, .85917269763456, .2694, 0, 2021-10-03 16:40:02
78, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.302, 4.10566942465112, .85920505771160, .2553, 0, 2021-10-03 17:00:02
79, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.294, 4.10638661062792, .85929958514728, .2517, 0, 2021-10-03 17:20:03
80, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.387, 4.10711986105792, .85938337192128, .4108, 0, 2021-10-03 17:40:02
81, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.291, 4.10670188315112, .85942061252200, .1900, 0, 2021-10-03 18:00:03
82, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.489, 4.10612367956616, .85655706881000, .2431, 0, 2021-10-03 18:20:02
83, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.135, 4.10594928839120, .85931542605920, .2357, 0, 2021-10-03 18:40:03
84, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.219, 4.10367908193120, .85934012393528, .2262, 0, 2021-10-03 19:00:02
85, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.230, 4.10608706152400, .85929194125688, .1862, 0, 2021-10-03 19:20:02
86, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.294, 4.09525592363528, .85896916446120, .3757, 0, 2021-10-03 19:40:03
87, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.234, 4.10639807226736, .85635519121528, .2758, 0, 2021-10-03 20:00:02
88, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.312, 4.10646064856160, .85935317401464, .3290, 0, 2021-10-03 20:20:03
89, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.331, 4.10424672719704, .85880419406264, .2408, 0, 2021-10-03 20:40:02
90, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.213, 4.10593045446776, .85909303378536, .2976, 0, 2021-10-03 21:00:02
91, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.319, 4.10517116415120, .85927741641552, .1552, 0, 2021-10-03 21:20:02
92, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.315, 4.09756981066800, .85919760074136, .1905, 0, 2021-10-03 21:40:02
93, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.393, 4.10649437506320, .85941525744992, .1777, 0, 2021-10-03 22:00:03
94, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.569, 4.10833685782768, .85925343799128, .3029, 0, 2021-10-04 12:00:01
95, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.307, 4.09277831055832, .85960029773384, .2703, 0, 2021-10-04 12:20:01
96, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.318, 4.10855312369760, .85957959155704, .3006, 0, 2021-10-04 12:40:02
97, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.437, 4.10848731864368, .85960015353832, .3093, 0, 2021-10-04 13:00:01
98, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.225, 4.10837971366280, .85690638445464, .3776, 0, 2021-10-04 13:20:01
99, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.332, 4.10831549628584, .85957281512872, .1868, 0, 2021-10-04 13:40:01
100, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.145, 4.10847690070544, .85689926546656, .3691, 0, 2021-10-04 14:00:01
101, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.392, 4.10836705420840, .85957665958064, .3013, 0, 2021-10-04 14:20:01
102, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.220, 4.10824415992080, .85960777988112, .3505, 0, 2021-10-04 14:40:01
