ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
1, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.833, 4.92718981806672, .85693669756512, .3967, 0, 2022-10-01 12:00:01
2, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.907, 4.79705444617736, .85706353930144, .2280, 0, 2022-10-01 12:20:02
3, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.044, 4.92727327219912, .85700115221624, .2515, 0, 2022-10-01 12:40:01
4, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.048, 4.92617702204240, .85699883440616, .2379, 0, 2022-10-01 13:00:01
5, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.151, 4.92706388346536, .85705756014488, .3157, 0, 2022-10-01 13:20:01
6, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.140, 4.92686247736720, .85707920626312, .2898, 0, 2022-10-01 13:40:01
7, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.293, 4.92688561350624, .85711509340928, .1523, 0, 2022-10-01 14:00:01
8, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.897, 4.92235808739664, .85705494326256, .7288, 0, 2022-10-01 14:20:01
9, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.053, 4.91471417715056, .85586647813968, .2723, 0, 2022-10-01 14:40:01
10, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.098, 4.91033594150784, .85505836503848, .7973, 0, 2022-10-01 15:00:02
11, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 39.876, 4.34846567037808, .83133718498696, .7666, 0, 2022-10-01 15:20:01
12, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.985, 4.66471964953616, .84813715605856, .2247, 0, 2022-10-01 15:40:02
13, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 32.225, 4.21531168046592, .85250994202472, 1.5134, 0, 2022-10-01 16:00:01
14, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 49.275, 4.30562628499328, .85406031205624, .2422, 0, 2022-10-01 16:20:01
15, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 33.471, 4.15306498833680, .84632756056224, .2810, 0, 2022-10-01 16:40:01
16, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.966, 4.92682948023576, .85706548479704, .2638, 0, 2022-10-01 17:00:01
17, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.028, 4.92688106180944, .85433360154696, .6262, 0, 2022-10-01 17:20:01
18, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.048, 4.92692695566944, .85450011613504, .3290, 0, 2022-10-01 17:40:01
19, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.994, 4.92692904154592, .85684685381480, .3641, 0, 2022-10-01 18:00:01
20, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.938, 4.92153498634984, .85714202364624, .4171, 0, 2022-10-01 18:20:01
21, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.891, 4.92707810770864, .85696098345384, .2615, 0, 2022-10-01 18:40:01
22, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.937, 4.92683023859760, .85711615542104, .2840, 0, 2022-10-01 19:00:01
23, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.123, 4.92011332954520, .85702945269240, .2749, 0, 2022-10-01 19:20:01
24, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.981, 4.92456908594016, .85702017382272, .3149, 0, 2022-10-01 19:40:01
25, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.961, 4.92713443629160, .85714674166384, .2565, 0, 2022-10-01 20:00:01
26, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.001, 4.92702841822480, .85702882708208, .3556, 0, 2022-10-01 20:20:01
27, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.002, 4.92739087168688, .85712523516344, .1881, 0, 2022-10-01 20:40:01
28, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.925, 4.92712229792488, .85711208056136, .3559, 0, 2022-10-01 21:00:01
29, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.948, 4.92732372538528, .85845911578376, .7694, 0, 2022-10-01 21:20:01
30, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 35.965, 4.37242873733240, .85171214767968, .2271, 0, 2022-10-01 21:40:01
31, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.220, 4.41875904298792, .85286156708712, .4228, 0, 2022-10-01 22:00:01
32, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.030, 4.92697778117016, .85975172672000, .3246, 0, 2022-10-02 12:00:02
33, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.000, 4.92733491694416, .85974788074224, .3930, 0, 2022-10-02 12:20:01
34, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.875, 4.92261213326552, .85968548907936, .2733, 0, 2022-10-02 12:40:01
35, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.989, 4.92722111308024, .85975446948736, .2379, 0, 2022-10-02 13:00:01
36, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.074, 4.92601777368976, .85975146121704, .4850, 0, 2022-10-02 13:20:01
37, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.899, 4.92747509181048, .85972062473016, .5335, 0, 2022-10-02 13:40:01
38, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 28.042, 4.46204879229656, .85853361758456, .4903, 0, 2022-10-02 14:00:01
39, COTES, 100001, ADSL, 1, 2, D-Extra 6, 6, 1, 1, 27.944, 4.92735331522920, .85965432834320, .2497, 0, 2022-10-02 14:20:01
