ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
1, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.036, 4.10853452933720, .85973176364616, .4012, 0, 2022-07-01 12:00:01
2, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.358, 4.10837562583320, .85971982211784, 1.2673, 0, 2022-07-01 12:20:01
3, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.249, 4.10825484031032, .85951828097936, .3342, 0, 2022-07-01 12:40:01
4, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.195, 4.09844058703840, .85669883745680, .3807, 0, 2022-07-01 13:00:01
5, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.215, 4.10766473105512, .85955671558032, .2643, 0, 2022-07-01 13:20:01
6, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.376, 4.10826314795800, .85970497073840, .2944, 0, 2022-07-01 13:40:02
7, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.290, 4.10836731818544, .85953325290328, .3453, 0, 2022-07-01 14:00:01
8, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.240, 4.09997311878248, .85924202823176, .1886, 0, 2022-07-01 14:20:01
9, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.234, 4.10840753730184, .85969442691512, .2408, 0, 2022-07-01 14:40:01
10, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.412, 4.10837206519472, .85963867664024, .3451, 0, 2022-07-01 15:00:01
11, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.039, 4.10830020011272, .85966337604216, .3054, 0, 2022-07-01 15:20:01
12, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.048, 4.10844116385832, .85972118472768, .2515, 0, 2022-07-01 15:40:01
13, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.213, 4.09230764023800, .85963822650592, .2066, 0, 2022-07-01 16:00:01
14, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.114, 4.10841597693808, .85966518878632, .3624, 0, 2022-07-01 16:20:01
15, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.048, 4.10835716422424, .85968380908672, .3776, 0, 2022-07-01 16:40:02
16, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.188, 4.10832288001392, .85968472156232, .1095, 0, 2022-07-01 17:00:01
17, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.315, 4.10824758857072, .85967099094088, .3011, 0, 2022-07-01 17:20:02
18, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.180, 4.10827250998808, .85952680530192, .2949, 0, 2022-07-01 17:40:01
19, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.194, 4.07933713008776, .85982242145296, .2839, 0, 2022-07-01 18:00:01
20, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.159, 4.10841478980432, .85975470676152, .5587, 0, 2022-07-01 18:20:01
21, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.198, 4.10840002082232, .85967659778296, .2666, 0, 2022-07-01 18:40:01
22, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.229, 4.10842349341760, .85690901735872, .2056, 0, 2022-07-01 19:00:01
23, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.131, 4.10121676273856, .85967537326512, .3500, 0, 2022-07-01 19:20:01
24, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.294, 4.10915179923704, .85713170412712, .3000, 0, 2022-07-01 19:40:01
25, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.086, 4.10728552115376, .85713943499264, .1624, 0, 2022-07-01 20:00:01
26, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.269, 4.10841848243128, .85969345111552, .2459, 0, 2022-07-01 20:20:02
27, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.171, 4.10806457923168, .85972063083368, .3404, 0, 2022-07-01 20:40:01
28, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.308, 4.10840199912432, .85973850269040, .3234, 0, 2022-07-01 21:00:01
29, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.250, 4.10831299079264, .85958194675112, .3290, 0, 2022-07-01 21:20:02
30, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.038, 4.10833844016408, .85969497546856, .2767, 0, 2022-07-01 21:40:01
31, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.211, 4.10834331916192, .85953222522384, .3518, 0, 2022-07-01 22:00:01
32, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.289, 4.10817665046016, .85962254123368, .3508, 0, 2022-07-02 12:00:01
33, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.083, 4.10610879538032, .85968847980208, .2814, 0, 2022-07-02 12:20:01
34, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.242, 4.00191593228624, .85226949326288, .3300, 0, 2022-07-02 12:40:01
35, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 29.978, 3.80128047544504, .84693417219784, .3080, 0, 2022-07-02 13:00:01
36, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.121, 4.09564877184240, .85966203632048, .2024, 0, 2022-07-02 13:20:01
37, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.068, 3.85738222736544, .85815385531504, .3031, 0, 2022-07-02 13:40:01
38, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.058, 4.10710839636672, .85942801608648, .3298, 0, 2022-07-02 14:00:02
39, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 37.711, 4.00265677777856, .85892102984800, .2819, 0, 2022-07-02 14:20:01
40, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 32.668, 3.59061301783352, .85186584412192, .2580, 0, 2022-07-02 14:40:01
41, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.191, 4.10770599158384, .85956757373472, .3120, 0, 2022-07-02 15:00:01
42, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.188, 4.08172481930576, .85957170657776, .2477, 0, 2022-07-02 15:20:01
43, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.252, 4.10834556067808, .85965074939416, .3112, 0, 2022-07-02 15:40:01
44, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.088, 4.10824547904312, .85699020479800, .4223, 0, 2022-07-02 16:00:01
45, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.283, 4.07181007546344, .85967700748144, .1974, 0, 2022-07-02 16:20:02
46, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.185, 4.10811771338712, .85967724399264, .2007, 0, 2022-07-02 16:40:01
47, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.326, 4.10812562430640, .85967635516824, .7228, 0, 2022-07-02 17:00:01
48, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.133, 4.10930482658136, .85931758975544, .3462, 0, 2022-07-02 17:20:01
49, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.383, 4.10427002050160, .85964996967008, .1536, 0, 2022-07-02 17:40:01
50, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.442, 4.10801764243344, .85960214557320, .3049, 0, 2022-07-02 18:00:01
51, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.206, 4.07092558830800, .85971052570056, .3358, 0, 2022-07-02 18:20:01
52, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.121, 4.10844314139744, .85971502399160, 2.1101, 0, 2022-07-02 18:40:02
53, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.118, 4.10821950324352, .85692730654336, .3376, 0, 2022-07-02 19:00:01
54, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.323, 4.10812483313816, .85966428241424, .2188, 0, 2022-07-02 19:20:01
55, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.085, 4.10753502524408, .85711177080792, .5194, 0, 2022-07-02 19:40:01
56, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.295, 4.10823387549696, .85712756594352, .2778, 0, 2022-07-02 20:00:01
57, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.132, 4.10767224524584, .85704410875936, .2588, 0, 2022-07-02 20:20:01
58, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.114, 4.10758036826184, .85963551883384, .2227, 0, 2022-07-02 20:40:01
59, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.432, 4.10731557105016, .85970894946768, .2803, 0, 2022-07-02 21:00:01
60, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.249, 4.10011219806768, .85969226169296, .2603, 0, 2022-07-02 21:20:01
61, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.045, 4.10848599952136, .85697370928400, .2912, 0, 2022-07-02 21:40:01
62, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.561, 4.10802463019592, .85704867647792, .2370, 0, 2022-07-02 22:00:01
63, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.242, 4.10835742820128, .85964364185024, .3374, 0, 2022-07-03 12:00:01
64, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.313, 4.10834490149840, .85969196719832, .3750, 0, 2022-07-03 12:20:01
65, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.277, 4.10837457068792, .85969185809792, .3304, 0, 2022-07-03 12:40:01
66, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.206, 4.10828925574624, .85962513904256, .3934, 0, 2022-07-03 13:00:01
67, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.161, 4.10494590703976, .85962200412432, .2598, 0, 2022-07-03 13:20:01
68, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.220, 4.10804071524840, .85951417712808, .3004, 0, 2022-07-03 13:40:01
69, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.302, 4.10843404258144, .85966468600920, .1920, 0, 2022-07-03 14:00:01
70, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.265, 4.10830375998816, .85966201343232, .2135, 0, 2022-07-03 14:20:01
71, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.035, 4.10831470511760, .85969908084576, .2056, 0, 2022-07-03 14:40:01
72, COTES, 100001, ADSL, 1, 2, D-Extra 5, 5, 1, 1, 28.308, 4.10821805289560, .85708502596536, .2846, 0, 2022-07-03 15:00:01
