ID_REGISTRO, OPERADOR, SONDA, TECN, AMBITO, CLASE, PLAN, VEL_CONT_B, VEL_CONT_S, CAT, LAT, VB, VS, JIT, PP, FECHA
1, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.614, 5.3366630222198, 0.88172484796908, .5220, 0, 2020-07-01 12:00:01
2, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.290, 5.7592313832825, 0.88513416070699, .4745, 0, 2020-07-01 12:20:01
3, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.604, 5.928933838489, 0.88392658252022, .4055, 0, 2020-07-01 12:40:01
4, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.491, 5.8983638385836, 0.8847889910661, .5318, 0, 2020-07-01 13:00:01
5, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.811, 5.3476407358461, 0.877582045715, .8493, 0, 2020-07-01 13:20:01
6, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.147, 5.1804340696047, 0.87749070021371, .5429, 0, 2020-07-01 13:40:01
7, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.952, 5.6032140965847, 0.87642115351016, .2659, 0, 2020-07-01 14:00:01
8, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.864, 5.9222494872103, 0.87466103959666, .4003, 0, 2020-07-01 14:20:01
9, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.492, 5.4242503078777, 0.87114640449736, .8576, 0, 2020-07-01 14:40:01
10, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.116, 5.6841399903871, 0.87219780459058, .6032, 0, 2020-07-01 15:00:01
11, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.156, 5.2786787483769, 0.87684390112375, .1493, 0, 2020-07-01 15:20:01
12, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.692, 5.4535014854897, 0.87862423045327, .3050, 0, 2020-07-01 15:40:01
13, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.638, 5.2095697472429, 0.88268040283947, .4687, 0, 2020-07-01 16:00:01
14, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.523, 5.7141703089512, 0.87313192687041, .7451, 0, 2020-07-01 16:20:01
15, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.397, 5.7172935068046, 0.87914315526373, .6754, 0, 2020-07-01 16:40:01
16, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.304, 5.9256561066765, 0.88062320974318, .9232, 0, 2020-07-01 17:00:01
17, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.909, 5.4812314053139, 0.88170964096447, .5635, 0, 2020-07-01 17:20:01
18, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.616, 5.8391759422042, 0.87649580904327, .4662, 0, 2020-07-01 17:40:01
19, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.475, 5.3514803231675, 0.88445708560449, .9122, 0, 2020-07-01 18:00:01
20, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.646, 5.3372295923132, 0.86718381626755, .4861, 0, 2020-07-01 18:20:01
21, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.857, 6.0185850085084, 0.8735527878301, .4999, 0, 2020-07-01 18:40:01
22, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.880, 5.2896574730886, 0.88148369348819, .4274, 0, 2020-07-01 19:00:01
23, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.317, 5.1121814020158, 0.87762231852323, .7110, 0, 2020-07-01 19:20:01
24, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.642, 5.3372038067715, 0.86867838662383, .8393, 0, 2020-07-01 19:40:01
25, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.518, 5.7075335349584, 0.87005101512708, .8740, 0, 2020-07-01 20:00:01
26, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.346, 5.8829171395737, 0.86969960635806, .1871, 0, 2020-07-01 20:20:01
27, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.910, 5.403459294654, 0.86781620581538, .2751, 0, 2020-07-01 20:40:01
28, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.176, 5.0815675988952, 0.87636319719585, .3520, 0, 2020-07-01 21:00:01
29, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.228, 5.6994092808919, 0.87914045407659, .5767, 0, 2020-07-01 21:20:01
30, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.580, 5.7700823489187, 0.88049444301525, .8202, 0, 2020-07-01 21:40:01
31, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.149, 5.1288125396403, 0.87240905794831, .1461, 0, 2020-07-01 22:00:01
32, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.359, 5.8325040908302, 0.88020283191491, .8009, 0, 2020-07-02 12:00:01
33, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.842, 5.7248608452998, 0.87251119580041, .2390, 0, 2020-07-02 12:20:01
34, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.209, 5.5965784533636, 0.87047423833806, .5116, 0, 2020-07-02 12:40:01
35, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.622, 5.8536679031658, 0.87548390966355, .6247, 0, 2020-07-02 13:00:01
36, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.411, 5.9724929140087, 0.88414400491102, .4599, 0, 2020-07-02 13:20:01
37, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.537, 5.0865400003422, 0.88401243104273, .3795, 0, 2020-07-02 13:40:01
38, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.906, 5.6138198221991, 0.88484429883609, .5044, 0, 2020-07-02 14:00:01
39, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.743, 5.6723240018019, 0.86717670996336, .8178, 0, 2020-07-02 14:20:01
40, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.139, 5.2001836999396, 0.86869075463535, .5704, 0, 2020-07-02 14:40:01
41, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.465, 5.8472898443268, 0.87306935038549, .1495, 0, 2020-07-02 15:00:01
42, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.223, 5.2762334338649, 0.86766734164093, .8115, 0, 2020-07-02 15:20:01
43, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.131, 5.4209478141023, 0.87523115716778, .6672, 0, 2020-07-02 15:40:01
44, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.235, 5.708636985547, 0.87108625606726, .5140, 0, 2020-07-02 16:00:01
45, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 11.686, 5.7467829527928, 0.88417543534632, .8227, 0, 2020-07-02 16:20:01
46, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.904, 5.135449237053, 0.8694214140276, .1782, 0, 2020-07-02 16:40:01
47, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 18.522, 5.8491724718211, 0.87797518584176, .5487, 0, 2020-07-02 17:00:01
48, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.538, 5.4836786646538, 0.86772289097661, .5640, 0, 2020-07-02 17:20:01
49, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.104, 5.1842295647476, 0.88194794929972, .5694, 0, 2020-07-02 17:40:01
50, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.601, 5.7231272472517, 0.87854638039728, .6535, 0, 2020-07-02 18:00:01
51, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.695, 5.2341009917086, 0.88151211813276, .1780, 0, 2020-07-02 18:20:01
52, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.215, 5.4880579208234, 0.86757597277461, .2927, 0, 2020-07-02 18:40:01
53, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.601, 5.9765174361376, 0.87920913922699, .1497, 0, 2020-07-02 19:00:01
54, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 14.628, 5.9495046268546, 0.8685822386094, .8272, 0, 2020-07-02 19:20:01
55, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.183, 5.3091094123633, 0.87376036401038, .4463, 0, 2020-07-02 19:40:01
56, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 13.505, 5.2356708562737, 0.88273872755816, .9084, 0, 2020-07-02 20:00:01
57, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 12.826, 5.8165224824746, 0.87688367706765, .1997, 0, 2020-07-02 20:20:01
58, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 17.785, 5.7582347733049, 0.8755209958644, .4280, 0, 2020-07-02 20:40:01
59, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 16.568, 5.260518840586, 0.87495392604567, .4934, 0, 2020-07-02 21:00:01
60, COTES, 100001, ADSL, 1, 1, Banda Ancha D-1, 7, 2, 1, 15.267, 5.4637934853453, 0.86812365563419, .1746, 0, 2020-07-02 21:20:01
